id,order_datetime,customer_document_number,total,status
1478,2022-03-01 00:00:00,9,87.50,COMPLETED
1479,2022-03-01 00:00:00,1,841.35,COMPLETED
1480,2022-03-01 00:00:00,11,735.60,COMPLETED
1481,2022-03-01 00:00:00,12,1831.00,COMPLETED
1482,2022-03-01 00:00:00,8,230.99,COMPLETED
1483,2022-03-01 00:00:00,2,2.25,COMPLETED
1484,2022-03-01 00:00:00,1,1756.85,COMPLETED
1485,2022-03-01 00:00:00,12,75.55,COMPLETED
1486,2022-03-01 00:00:00,8,93.54,COMPLETED
1487,2022-03-01 00:00:00,9,163.05,COMPLETED
1488,2022-03-01 00:00:00,1,2.25,COMPLETED
1489,2022-03-01 00:00:00,1,87.50,COMPLETED
1490,2022-03-01 00:00:00,3,480.35,COMPLETED
1491,2022-03-01 00:00:00,1,45.24,COMPLETED
1492,2022-03-01 00:00:00,5,99.99,COMPLETED
1493,2022-03-01 00:00:00,8,989.47,COMPLETED
1494,2022-03-01 00:00:00,9,42.99,COMPLETED
1495,2022-03-01 00:00:00,1,46.77,COMPLETED
1496,2022-03-01 00:00:00,8,2.25,COMPLETED
1497,2022-03-01 00:00:00,11,592.75,COMPLETED
1498,2022-03-01 00:00:00,3,212.39,COMPLETED
1499,2022-03-01 00:00:00,5,22.88,COMPLETED
1500,2022-03-01 00:00:00,10,962.95,COMPLETED
1501,2022-03-01 00:00:00,10,480.35,COMPLETED
1502,2022-03-01 00:00:00,2,99.99,COMPLETED
1503,2022-03-01 00:00:00,8,224.80,COMPLETED
1504,2022-03-01 00:00:00,10,2.25,COMPLETED
1505,2022-03-01 00:00:00,11,87.50,COMPLETED
1506,2022-03-01 00:00:00,9,42.99,COMPLETED
1507,2022-03-01 00:00:00,10,112.40,COMPLETED
1508,2022-03-01 00:00:00,11,841.35,COMPLETED
1509,2022-03-01 00:00:00,9,230.99,COMPLETED
1510,2022-03-01 00:00:00,2,1115.48,COMPLETED
1511,2022-03-01 00:00:00,8,75.55,COMPLETED
1512,2022-03-01 00:00:00,8,75.55,COMPLETED
1513,2022-03-01 00:00:00,5,230.99,COMPLETED
1514,2022-03-01 00:00:00,5,22.88,COMPLETED
1515,2022-03-01 00:00:00,11,2406.78,COMPLETED
1516,2022-03-01 00:00:00,11,2.25,COMPLETED
1517,2022-03-01 00:00:00,2,230.99,COMPLETED
1518,2022-03-01 00:00:00,10,735.60,COMPLETED
1519,2022-03-01 00:00:00,3,89.75,COMPLETED
1520,2022-03-01 00:00:00,10,230.99,COMPLETED
1521,2022-03-01 00:00:00,9,112.40,COMPLETED
1522,2022-03-01 00:00:00,8,46.77,COMPLETED
1523,2022-03-01 00:00:00,2,735.60,COMPLETED
1524,2022-03-01 00:00:00,10,22.88,COMPLETED
1525,2022-03-01 00:00:00,2,155.39,COMPLETED
1526,2022-03-01 00:00:00,12,841.35,COMPLETED
1527,2022-03-01 00:00:00,9,99.99,COMPLETED
1528,2022-03-01 00:00:00,12,175.54,COMPLETED
1529,2022-03-01 00:00:00,3,112.40,COMPLETED
1530,2022-03-01 00:00:00,10,2.25,COMPLETED
1531,2022-03-01 00:00:00,1,938.38,COMPLETED
1532,2022-03-01 00:00:00,8,112.40,COMPLETED
1533,2022-03-01 00:00:00,8,915.50,COMPLETED
1534,2022-03-01 00:00:00,3,960.70,COMPLETED
1535,2022-03-01 00:00:00,10,42.99,COMPLETED
1536,2022-03-01 00:00:00,5,915.50,COMPLETED
1537,2022-03-01 00:00:00,1,112.40,COMPLETED
1538,2022-03-01 00:00:00,10,99.99,COMPLETED
1539,2022-03-01 00:00:00,8,75.55,COMPLETED
1540,2022-03-01 00:00:00,8,230.99,COMPLETED
1541,2022-03-01 00:00:00,11,915.50,COMPLETED
1542,2022-03-01 00:00:00,11,735.60,COMPLETED
1543,2022-03-01 00:00:00,9,735.60,COMPLETED
1544,2022-03-01 00:00:00,9,735.60,COMPLETED
1545,2022-03-01 00:00:00,2,841.35,COMPLETED
1546,2022-03-01 00:00:00,3,915.50,COMPLETED
1547,2022-03-01 00:00:00,8,2.25,COMPLETED
1548,2022-03-01 00:00:00,10,841.35,COMPLETED
1549,2022-03-01 00:00:00,12,915.50,COMPLETED
1550,2022-03-01 00:00:00,8,960.70,COMPLETED
1551,2022-03-01 00:00:00,5,735.60,COMPLETED
1552,2022-03-01 00:00:00,11,75.55,COMPLETED
1553,2022-03-01 00:00:00,1,461.98,COMPLETED
1554,2022-03-01 00:00:00,8,87.50,COMPLETED
1555,2022-03-01 00:00:00,11,75.55,COMPLETED
1556,2022-03-01 00:00:00,1,46.77,COMPLETED
1557,2022-03-01 00:00:00,9,99.99,COMPLETED
1558,2022-03-01 00:00:00,5,46.77,COMPLETED
1559,2022-03-01 00:00:00,1,915.50,COMPLETED
1560,2022-03-01 00:00:00,8,2.25,COMPLETED
1561,2022-03-01 00:00:00,2,46.77,COMPLETED
1562,2022-03-01 00:00:00,2,42.99,COMPLETED
1563,2022-03-01 00:00:00,12,2.25,COMPLETED
1564,2022-03-01 00:00:00,8,87.50,COMPLETED
1565,2022-03-01 00:00:00,5,99.99,COMPLETED
1566,2022-03-01 00:00:00,11,2.25,COMPLETED
1567,2022-03-01 00:00:00,10,841.35,COMPLETED
1568,2022-03-01 00:00:00,3,1471.20,COMPLETED
1569,2022-03-01 00:00:00,5,112.40,COMPLETED
1570,2022-03-01 00:00:00,1,42.99,COMPLETED
1571,2022-03-01 00:00:00,10,230.99,COMPLETED
1572,2022-03-01 00:00:00,11,114.65,COMPLETED
1573,2022-03-01 00:00:00,3,2.25,COMPLETED
1574,2022-03-01 00:00:00,5,112.40,COMPLETED
1575,2022-03-01 00:00:00,9,735.60,COMPLETED
1576,2022-03-01 00:00:00,5,99.99,COMPLETED
1577,2022-03-01 00:00:00,2,841.35,COMPLETED
1578,2022-03-01 00:00:00,10,22.88,COMPLETED
1579,2022-03-01 00:00:00,5,99.99,COMPLETED
1580,2022-03-01 00:00:00,2,230.99,COMPLETED
1581,2022-03-01 00:00:00,8,112.40,COMPLETED
1582,2022-03-01 00:00:00,2,75.55,COMPLETED
1583,2022-03-01 00:00:00,11,841.35,COMPLETED
1584,2022-03-01 00:00:00,10,75.55,COMPLETED
1585,2022-03-01 00:00:00,1,75.55,COMPLETED
1586,2022-03-01 00:00:00,12,46.77,COMPLETED
1587,2022-03-01 00:00:00,10,22.88,COMPLETED
1588,2022-03-01 00:00:00,3,480.35,COMPLETED
1589,2022-03-01 00:00:00,3,2.25,COMPLETED
1590,2022-03-01 00:00:00,10,87.50,COMPLETED
1591,2022-03-01 00:00:00,10,69.65,COMPLETED
1592,2022-03-01 00:00:00,5,87.50,COMPLETED
1593,2022-03-01 00:00:00,10,461.98,COMPLETED
1594,2022-03-01 00:00:00,5,42.99,COMPLETED
1595,2022-03-01 00:00:00,9,22.88,COMPLETED
1596,2022-03-01 00:00:00,2,915.50,COMPLETED
1597,2022-03-01 00:00:00,11,45.24,COMPLETED
1598,2022-03-01 00:00:00,8,112.40,COMPLETED
1599,2022-03-01 00:00:00,12,87.50,COMPLETED
1600,2022-03-01 00:00:00,5,299.97,COMPLETED
1601,2022-04-01 00:00:00,12,99.99,COMPLETED
1602,2022-04-01 00:00:00,9,112.40,COMPLETED
1603,2022-04-01 00:00:00,11,480.35,COMPLETED
1604,2022-04-01 00:00:00,5,99.99,COMPLETED
1605,2022-04-01 00:00:00,12,910.60,COMPLETED
1606,2022-04-01 00:00:00,11,99.99,COMPLETED
1607,2022-04-01 00:00:00,9,2.25,COMPLETED
1608,2022-04-01 00:00:00,3,75.55,COMPLETED
1609,2022-04-01 00:00:00,2,42.99,COMPLETED
1610,2022-04-01 00:00:00,12,22.88,COMPLETED
1611,2022-04-01 00:00:00,9,841.35,COMPLETED
1612,2022-04-01 00:00:00,10,99.99,COMPLETED
1613,2022-04-01 00:00:00,9,735.60,COMPLETED
1614,2022-04-01 00:00:00,10,87.50,COMPLETED
1615,2022-04-01 00:00:00,5,735.60,COMPLETED
1616,2022-04-01 00:00:00,3,22.88,COMPLETED
1617,2022-04-01 00:00:00,5,99.99,COMPLETED
1618,2022-04-01 00:00:00,1,461.98,COMPLETED
1619,2022-04-01 00:00:00,11,735.60,COMPLETED
1620,2022-04-01 00:00:00,11,22.88,COMPLETED
1621,2022-04-01 00:00:00,9,735.60,COMPLETED
1622,2022-04-01 00:00:00,2,1682.70,COMPLETED
1623,2022-04-01 00:00:00,3,99.99,COMPLETED
1624,2022-04-01 00:00:00,12,42.99,COMPLETED
1625,2022-04-01 00:00:00,9,87.50,COMPLETED
1626,2022-04-01 00:00:00,2,841.35,COMPLETED
1627,2022-04-01 00:00:00,8,22.88,COMPLETED
1628,2022-04-01 00:00:00,9,1066.15,COMPLETED
1629,2022-04-01 00:00:00,3,915.50,COMPLETED
1630,2022-04-01 00:00:00,10,22.88,COMPLETED
1631,2022-04-01 00:00:00,10,159.17,COMPLETED
1632,2022-04-01 00:00:00,8,841.35,COMPLETED
1633,2022-04-01 00:00:00,3,2.25,COMPLETED
1634,2022-04-01 00:00:00,5,735.60,COMPLETED
1635,2022-04-01 00:00:00,2,45.76,COMPLETED
1636,2022-04-01 00:00:00,11,42.99,COMPLETED
1637,2022-04-01 00:00:00,11,22.88,COMPLETED
1638,2022-04-01 00:00:00,1,197.88,COMPLETED
1639,2022-04-01 00:00:00,3,112.40,COMPLETED
1640,2022-04-01 00:00:00,11,22.88,COMPLETED
1641,2022-04-01 00:00:00,9,87.50,COMPLETED
1642,2022-04-01 00:00:00,1,4.50,COMPLETED
1643,2022-04-01 00:00:00,1,46.77,COMPLETED
1644,2022-04-01 00:00:00,8,841.35,COMPLETED
1645,2022-04-01 00:00:00,12,915.50,COMPLETED
1646,2022-04-01 00:00:00,12,99.99,COMPLETED
1647,2022-04-01 00:00:00,2,99.99,COMPLETED
1648,2022-04-01 00:00:00,11,1682.70,COMPLETED
1649,2022-04-01 00:00:00,12,841.35,COMPLETED
1650,2022-04-01 00:00:00,1,99.99,COMPLETED
1651,2022-04-01 00:00:00,8,42.99,COMPLETED
1652,2022-04-01 00:00:00,3,46.77,COMPLETED
1653,2022-04-01 00:00:00,3,87.50,COMPLETED
1654,2022-04-01 00:00:00,2,142.98,COMPLETED
1655,2022-04-01 00:00:00,10,841.35,COMPLETED
1656,2022-04-01 00:00:00,5,46.77,COMPLETED
1657,2022-04-01 00:00:00,11,864.23,COMPLETED
1658,2022-04-01 00:00:00,12,42.99,COMPLETED
1659,2022-04-01 00:00:00,11,841.35,COMPLETED
1660,2022-04-01 00:00:00,1,75.55,COMPLETED
1661,2022-04-01 00:00:00,9,75.55,COMPLETED
1662,2022-04-01 00:00:00,8,87.50,COMPLETED
1663,2022-04-01 00:00:00,12,480.35,COMPLETED
1664,2022-04-01 00:00:00,5,230.99,COMPLETED
1665,2022-04-01 00:00:00,1,45.76,COMPLETED
1666,2022-04-01 00:00:00,10,75.55,COMPLETED
1667,2022-04-01 00:00:00,10,112.40,COMPLETED
1668,2022-04-01 00:00:00,2,46.77,COMPLETED
1669,2022-04-01 00:00:00,3,130.49,COMPLETED
1670,2022-04-01 00:00:00,5,46.77,COMPLETED
1671,2022-04-01 00:00:00,8,22.88,COMPLETED
1672,2022-04-01 00:00:00,3,841.35,COMPLETED
1673,2022-04-01 00:00:00,5,42.99,COMPLETED
1674,2022-04-01 00:00:00,3,917.75,COMPLETED
1675,2022-04-01 00:00:00,5,230.99,COMPLETED
1676,2022-04-01 00:00:00,12,841.35,COMPLETED
1677,2022-04-01 00:00:00,11,99.99,COMPLETED
1678,2022-04-01 00:00:00,10,46.77,COMPLETED
1679,2022-04-01 00:00:00,12,461.98,COMPLETED
1680,2022-04-01 00:00:00,2,915.50,COMPLETED
1681,2022-04-01 00:00:00,12,187.49,COMPLETED
1682,2022-04-01 00:00:00,12,253.87,COMPLETED
1683,2022-04-01 00:00:00,5,841.35,COMPLETED
1684,2022-04-01 00:00:00,2,2.25,COMPLETED
1685,2022-04-01 00:00:00,2,22.88,COMPLETED
1686,2022-04-01 00:00:00,11,112.40,COMPLETED
1687,2022-04-01 00:00:00,9,916.90,COMPLETED
1688,2022-04-01 00:00:00,5,735.60,COMPLETED
1689,2022-04-01 00:00:00,12,735.60,COMPLETED
1690,2022-04-01 00:00:00,9,112.40,COMPLETED
1691,2022-04-01 00:00:00,8,22.88,COMPLETED
1692,2022-04-01 00:00:00,1,735.60,COMPLETED
1693,2022-04-01 00:00:00,2,99.99,COMPLETED
1694,2022-04-01 00:00:00,11,2.25,COMPLETED
1695,2022-04-01 00:00:00,3,46.77,COMPLETED
1696,2022-04-01 00:00:00,11,68.64,COMPLETED
1697,2022-04-01 00:00:00,8,42.99,COMPLETED
1698,2022-04-01 00:00:00,9,735.60,COMPLETED
1699,2022-04-01 00:00:00,8,87.50,COMPLETED
1700,2022-04-01 00:00:00,2,112.40,COMPLETED
1701,2022-04-01 00:00:00,9,915.50,COMPLETED
1702,2022-04-01 00:00:00,8,480.35,COMPLETED
1703,2022-04-01 00:00:00,11,46.77,COMPLETED
1704,2022-04-01 00:00:00,11,1471.20,COMPLETED
1705,2022-04-01 00:00:00,1,22.88,COMPLETED
1706,2022-04-01 00:00:00,12,22.88,COMPLETED
1707,2022-04-01 00:00:00,2,2.25,COMPLETED
1708,2022-04-01 00:00:00,9,87.50,COMPLETED
1709,2022-04-01 00:00:00,12,480.35,COMPLETED
1710,2022-04-01 00:00:00,2,112.40,COMPLETED
1711,2022-04-01 00:00:00,3,22.88,COMPLETED
1712,2022-04-01 00:00:00,12,841.35,COMPLETED
1713,2022-04-01 00:00:00,9,45.76,COMPLETED
1714,2022-04-01 00:00:00,9,4.50,COMPLETED
1715,2022-04-01 00:00:00,2,22.88,COMPLETED
1716,2022-04-01 00:00:00,2,841.35,COMPLETED
1717,2022-04-01 00:00:00,9,915.50,COMPLETED
1718,2022-04-01 00:00:00,8,42.99,COMPLETED
1719,2022-04-01 00:00:00,9,99.99,COMPLETED
1720,2022-04-01 00:00:00,10,841.35,COMPLETED
1721,2022-04-01 00:00:00,12,910.60,COMPLETED
1722,2022-04-01 00:00:00,3,75.55,COMPLETED
1723,2022-04-01 00:00:00,2,230.99,COMPLETED
1724,2022-04-01 00:00:00,8,75.55,COMPLETED
1725,2022-04-01 00:00:00,5,99.99,COMPLETED
1726,2022-04-01 00:00:00,9,2.25,COMPLETED
1727,2022-04-01 00:00:00,9,42.99,COMPLETED
1728,2022-04-01 00:00:00,11,960.70,COMPLETED
1729,2022-04-01 00:00:00,11,915.50,COMPLETED
1730,2022-04-01 00:00:00,11,2.25,COMPLETED
1731,2022-04-01 00:00:00,3,46.77,COMPLETED
1732,2022-04-01 00:00:00,11,1831.00,COMPLETED
1733,2022-04-01 00:00:00,5,841.35,COMPLETED
1734,2022-04-01 00:00:00,3,230.99,COMPLETED
1735,2022-04-01 00:00:00,5,735.60,COMPLETED
1736,2022-04-01 00:00:00,10,230.99,COMPLETED
1737,2022-04-01 00:00:00,12,46.77,COMPLETED
1738,2022-04-01 00:00:00,9,85.98,COMPLETED
1739,2022-04-01 00:00:00,10,230.99,COMPLETED
1740,2022-04-01 00:00:00,11,230.99,COMPLETED
1741,2022-04-01 00:00:00,3,42.99,COMPLETED
1742,2022-04-01 00:00:00,3,2.25,COMPLETED
1743,2022-04-01 00:00:00,8,934.89,COMPLETED
1744,2022-04-01 00:00:00,9,142.98,COMPLETED
1745,2022-04-01 00:00:00,1,2206.80,COMPLETED
1746,2022-04-01 00:00:00,2,85.98,COMPLETED
1747,2022-04-01 00:00:00,10,2.25,COMPLETED
1748,2022-04-01 00:00:00,2,230.99,COMPLETED
1749,2022-04-01 00:00:00,2,22.88,COMPLETED
1750,2022-04-01 00:00:00,12,915.50,COMPLETED
1751,2022-04-01 00:00:00,10,1682.70,COMPLETED
1752,2022-04-01 00:00:00,3,42.99,COMPLETED
1753,2022-04-01 00:00:00,1,224.80,COMPLETED
1754,2022-04-01 00:00:00,1,735.60,COMPLETED
1755,2022-04-01 00:00:00,3,46.77,COMPLETED
1756,2022-04-01 00:00:00,10,87.50,COMPLETED
1757,2022-04-01 00:00:00,9,2.25,COMPLETED
1758,2022-04-01 00:00:00,2,480.35,COMPLETED
1759,2022-04-01 00:00:00,1,841.35,COMPLETED
1760,2022-04-01 00:00:00,9,199.98,COMPLETED
1761,2022-04-01 00:00:00,5,87.50,COMPLETED
1762,2022-04-01 00:00:00,1,960.70,COMPLETED
1763,2022-04-01 00:00:00,8,46.77,COMPLETED
1764,2022-04-01 00:00:00,2,480.35,COMPLETED
1765,2022-04-01 00:00:00,1,112.40,COMPLETED
1766,2022-04-01 00:00:00,12,2.25,COMPLETED
1767,2022-04-01 00:00:00,3,737.85,COMPLETED
1768,2022-04-01 00:00:00,10,112.40,COMPLETED
1769,2022-04-01 00:00:00,2,22.88,COMPLETED
1770,2022-04-01 00:00:00,10,87.50,COMPLETED
1771,2022-04-01 00:00:00,11,99.99,COMPLETED
1772,2022-04-01 00:00:00,2,87.50,COMPLETED
1773,2022-04-01 00:00:00,8,230.99,COMPLETED
1774,2022-04-01 00:00:00,10,42.99,COMPLETED
1775,2022-04-01 00:00:00,1,145.20,COMPLETED
1776,2022-04-01 00:00:00,1,22.88,COMPLETED
1777,2022-04-01 00:00:00,9,22.88,COMPLETED
1778,2022-04-01 00:00:00,12,99.99,COMPLETED
1779,2022-04-01 00:00:00,12,735.60,COMPLETED
1780,2022-04-01 00:00:00,11,46.77,COMPLETED
1781,2022-04-01 00:00:00,8,841.35,COMPLETED
1782,2022-04-01 00:00:00,5,480.35,COMPLETED
1783,2022-04-01 00:00:00,11,42.99,COMPLETED
1784,2022-04-01 00:00:00,8,735.60,COMPLETED
1785,2022-04-01 00:00:00,11,841.35,COMPLETED
1786,2022-04-01 00:00:00,3,480.35,COMPLETED
1787,2022-04-01 00:00:00,11,915.50,COMPLETED
1788,2022-04-01 00:00:00,1,915.50,COMPLETED
1789,2022-04-01 00:00:00,11,42.99,COMPLETED
1790,2022-04-01 00:00:00,3,42.99,COMPLETED
1791,2022-04-01 00:00:00,9,915.50,COMPLETED
1792,2022-04-01 00:00:00,12,915.50,COMPLETED
1793,2022-04-01 00:00:00,3,46.77,COMPLETED
1794,2022-04-01 00:00:00,5,841.35,COMPLETED
1795,2022-04-01 00:00:00,10,230.99,COMPLETED
1796,2022-04-01 00:00:00,1,735.60,COMPLETED
1797,2022-04-01 00:00:00,12,1831.00,COMPLETED
1798,2022-04-01 00:00:00,12,2.25,COMPLETED
1799,2022-04-01 00:00:00,5,42.99,COMPLETED
1800,2022-04-01 00:00:00,2,42.99,COMPLETED
1801,2022-05-01 00:00:00,8,2.25,COMPLETED
1802,2022-05-01 00:00:00,5,22.88,COMPLETED
1803,2022-05-01 00:00:00,2,112.40,COMPLETED
1804,2022-05-01 00:00:00,10,87.50,COMPLETED
1805,2022-05-01 00:00:00,2,1756.85,COMPLETED
1806,2022-05-01 00:00:00,5,22.88,COMPLETED
1807,2022-05-01 00:00:00,9,480.35,COMPLETED
1808,2022-05-01 00:00:00,11,230.99,COMPLETED
1809,2022-05-01 00:00:00,2,175.54,COMPLETED
1810,2022-05-01 00:00:00,11,960.70,COMPLETED
1811,2022-05-01 00:00:00,9,99.99,COMPLETED
1812,2022-05-01 00:00:00,11,915.50,COMPLETED
1813,2022-05-01 00:00:00,12,735.60,COMPLETED
1814,2022-05-01 00:00:00,1,22.88,COMPLETED
1815,2022-05-01 00:00:00,10,22.88,COMPLETED
1816,2022-05-01 00:00:00,9,2.25,COMPLETED
1817,2022-05-01 00:00:00,2,843.60,COMPLETED
1818,2022-05-01 00:00:00,12,99.99,COMPLETED
1819,2022-05-01 00:00:00,9,735.60,COMPLETED
1820,2022-05-01 00:00:00,2,42.99,COMPLETED
1821,2022-05-01 00:00:00,2,45.76,COMPLETED
1822,2022-05-01 00:00:00,10,87.50,COMPLETED
1823,2022-05-01 00:00:00,2,2.25,COMPLETED
1824,2022-05-01 00:00:00,1,75.55,COMPLETED
1825,2022-05-01 00:00:00,12,99.99,COMPLETED
1826,2022-05-01 00:00:00,3,915.50,COMPLETED
1827,2022-05-01 00:00:00,3,87.50,COMPLETED
1828,2022-05-01 00:00:00,5,99.99,COMPLETED
1829,2022-05-01 00:00:00,10,199.98,COMPLETED
1830,2022-05-01 00:00:00,2,112.40,COMPLETED
1831,2022-05-01 00:00:00,2,735.60,COMPLETED
1832,2022-05-01 00:00:00,11,46.77,COMPLETED
1833,2022-05-01 00:00:00,1,841.35,COMPLETED
1834,2022-05-01 00:00:00,11,230.99,COMPLETED
1835,2022-05-01 00:00:00,2,99.99,COMPLETED
1836,2022-05-01 00:00:00,11,1770.20,COMPLETED
1837,2022-05-01 00:00:00,9,277.76,COMPLETED
1838,2022-05-01 00:00:00,12,87.50,COMPLETED
1839,2022-05-01 00:00:00,9,2.25,COMPLETED
1840,2022-05-01 00:00:00,5,99.99,COMPLETED
1841,2022-05-01 00:00:00,1,841.35,COMPLETED
1842,2022-05-01 00:00:00,12,4.50,COMPLETED
1843,2022-05-01 00:00:00,5,841.35,COMPLETED
1844,2022-05-01 00:00:00,5,46.77,COMPLETED
1845,2022-05-01 00:00:00,2,27.38,COMPLETED
1846,2022-05-01 00:00:00,10,199.98,COMPLETED
1847,2022-05-01 00:00:00,2,45.76,COMPLETED
1848,2022-05-01 00:00:00,9,22.88,COMPLETED
1849,2022-05-01 00:00:00,2,2.25,COMPLETED
1850,2022-05-01 00:00:00,3,112.40,COMPLETED
1851,2022-05-01 00:00:00,1,42.99,COMPLETED
1852,2022-05-01 00:00:00,11,230.99,COMPLETED
1853,2022-05-01 00:00:00,3,841.35,COMPLETED
1854,2022-05-01 00:00:00,11,22.88,COMPLETED
1855,2022-05-01 00:00:00,1,230.99,COMPLETED
1856,2022-05-01 00:00:00,9,75.55,COMPLETED
1857,2022-05-01 00:00:00,8,187.49,COMPLETED
1858,2022-05-01 00:00:00,12,224.80,COMPLETED
1859,2022-05-01 00:00:00,1,915.50,COMPLETED
1860,2022-05-01 00:00:00,11,480.35,COMPLETED
1861,2022-05-01 00:00:00,9,75.55,COMPLETED
1862,2022-05-01 00:00:00,11,112.40,COMPLETED
1863,2022-05-01 00:00:00,5,75.55,COMPLETED
1864,2022-05-01 00:00:00,5,480.35,COMPLETED
1865,2022-05-01 00:00:00,8,2.25,COMPLETED
1866,2022-05-01 00:00:00,8,2.25,COMPLETED
1867,2022-05-01 00:00:00,11,841.35,COMPLETED
1868,2022-05-01 00:00:00,5,230.99,COMPLETED
1869,2022-05-01 00:00:00,9,87.50,COMPLETED
1870,2022-05-01 00:00:00,3,735.60,COMPLETED
1871,2022-05-01 00:00:00,11,230.99,COMPLETED
1872,2022-05-01 00:00:00,11,735.60,COMPLETED
1873,2022-05-01 00:00:00,1,112.40,COMPLETED
1874,2022-05-01 00:00:00,9,99.99,COMPLETED
1875,2022-05-01 00:00:00,12,915.50,COMPLETED
1876,2022-05-01 00:00:00,11,212.39,COMPLETED
1877,2022-05-01 00:00:00,5,461.98,COMPLETED
1878,2022-05-01 00:00:00,3,46.77,COMPLETED
1879,2022-05-01 00:00:00,1,2312.55,COMPLETED
1880,2022-05-01 00:00:00,11,99.99,COMPLETED
1881,2022-05-01 00:00:00,3,114.65,COMPLETED
1882,2022-05-01 00:00:00,3,915.50,COMPLETED
1883,2022-05-01 00:00:00,1,917.75,COMPLETED
1884,2022-05-01 00:00:00,12,46.77,COMPLETED
1885,2022-05-01 00:00:00,3,735.60,COMPLETED
1886,2022-05-01 00:00:00,10,46.77,COMPLETED
1887,2022-05-01 00:00:00,12,735.60,COMPLETED
1888,2022-05-01 00:00:00,8,230.99,COMPLETED
1889,2022-05-01 00:00:00,12,841.35,COMPLETED
1890,2022-05-01 00:00:00,11,99.99,COMPLETED
1891,2022-05-01 00:00:00,12,99.99,COMPLETED
1892,2022-05-01 00:00:00,12,480.35,COMPLETED
1893,2022-05-01 00:00:00,1,99.99,COMPLETED
1894,2022-05-01 00:00:00,10,87.50,COMPLETED
1895,2022-05-01 00:00:00,3,42.99,COMPLETED
1896,2022-05-01 00:00:00,12,480.35,COMPLETED
1897,2022-05-01 00:00:00,5,99.99,COMPLETED
1898,2022-05-01 00:00:00,10,841.35,COMPLETED
1899,2022-05-01 00:00:00,10,2.25,COMPLETED
1900,2022-05-01 00:00:00,3,99.99,COMPLETED
1901,2022-05-01 00:00:00,1,2.25,COMPLETED
1902,2022-05-01 00:00:00,10,42.99,COMPLETED
1903,2022-05-01 00:00:00,10,480.35,COMPLETED
1904,2022-05-01 00:00:00,12,480.35,COMPLETED
1905,2022-05-01 00:00:00,11,2.25,COMPLETED
1906,2022-05-01 00:00:00,1,841.35,COMPLETED
1907,2022-05-01 00:00:00,12,87.50,COMPLETED
1908,2022-05-01 00:00:00,3,22.88,COMPLETED
1909,2022-05-01 00:00:00,11,230.99,COMPLETED
1910,2022-05-01 00:00:00,5,99.99,COMPLETED
1911,2022-05-01 00:00:00,9,841.35,COMPLETED
1912,2022-05-01 00:00:00,9,2.25,COMPLETED
1913,2022-05-01 00:00:00,5,46.77,COMPLETED
1914,2022-05-01 00:00:00,2,230.99,COMPLETED
1915,2022-05-01 00:00:00,5,87.50,COMPLETED
1916,2022-05-01 00:00:00,2,22.88,COMPLETED
1917,2022-05-01 00:00:00,11,46.77,COMPLETED
1918,2022-05-01 00:00:00,5,2524.05,COMPLETED
1919,2022-05-01 00:00:00,2,230.99,COMPLETED
1920,2022-05-01 00:00:00,1,151.10,COMPLETED
1921,2022-05-01 00:00:00,3,480.35,COMPLETED
1922,2022-05-01 00:00:00,3,75.55,COMPLETED
1923,2022-05-01 00:00:00,8,915.50,COMPLETED
1924,2022-05-01 00:00:00,3,960.70,COMPLETED
1925,2022-05-01 00:00:00,2,841.35,COMPLETED
1926,2022-05-01 00:00:00,12,22.88,COMPLETED
1927,2022-05-01 00:00:00,1,230.99,COMPLETED
1928,2022-05-01 00:00:00,2,22.88,COMPLETED
1929,2022-05-01 00:00:00,9,480.35,COMPLETED
1930,2022-05-01 00:00:00,5,99.99,COMPLETED
1931,2022-05-01 00:00:00,5,735.60,COMPLETED
1932,2022-05-01 00:00:00,8,22.88,COMPLETED
1933,2022-05-01 00:00:00,9,22.88,COMPLETED
1934,2022-05-01 00:00:00,9,915.50,COMPLETED
1935,2022-05-01 00:00:00,8,230.99,COMPLETED
1936,2022-05-01 00:00:00,12,46.77,COMPLETED
1937,2022-05-01 00:00:00,9,841.35,COMPLETED
1938,2022-05-01 00:00:00,9,2.25,COMPLETED
1939,2022-05-01 00:00:00,3,42.99,COMPLETED
1940,2022-05-01 00:00:00,10,112.40,COMPLETED
1941,2022-05-01 00:00:00,11,87.50,COMPLETED
1942,2022-05-01 00:00:00,2,75.55,COMPLETED
1943,2022-05-01 00:00:00,9,915.50,COMPLETED
1944,2022-05-01 00:00:00,3,735.60,COMPLETED
1945,2022-05-01 00:00:00,8,461.98,COMPLETED
1946,2022-05-01 00:00:00,11,915.50,COMPLETED
1947,2022-05-01 00:00:00,2,253.87,COMPLETED
1948,2022-05-01 00:00:00,2,75.55,COMPLETED
1949,2022-05-01 00:00:00,2,112.40,COMPLETED
1950,2022-05-01 00:00:00,11,841.35,COMPLETED
1951,2022-05-01 00:00:00,5,230.99,COMPLETED
1952,2022-05-01 00:00:00,3,42.99,COMPLETED
1953,2022-05-01 00:00:00,9,480.35,COMPLETED
1954,2022-05-01 00:00:00,9,480.35,COMPLETED
1955,2022-05-01 00:00:00,2,99.99,COMPLETED
1956,2022-05-01 00:00:00,12,99.99,COMPLETED
1957,2022-05-01 00:00:00,12,915.50,COMPLETED
1958,2022-05-01 00:00:00,2,480.35,COMPLETED
